SourceFile	Instrument	SerialNumber	DeconvolutionEngine	StartTimeStamp	RTDuration	mzMLMS1Count	mzMLMSnCount	DeconvMSnWithPeaksCount	DeconvMSnWithoutPeaksCount	DeconvMSnWithPeaksFraction	Redundancy	HighestDegree	LargestComponentSize	ComponentCount	mzMLHCDCount	mzMLCIDCount	mzMLETDCount	mzMLECDCount	mzMLEThcDCount	mzMLETciDCount	mzMLPreZMin	mzMLPreZQ1	mzMLPreZQ2	mzMLPreZQ3	mzMLPreZMax	DeconvPreZMin	DeconvPreZQ1	DeconvPreZQ2	DeconvPreZQ3	DeconvPreZMax	DeconvPreMassMin	DeconvPreMassQ1	DeconvPreMassQ2	DeconvPreMassQ3	DeconvPreMassMax	mzMLPeakCountMin	mzMLPeakCountQ1	mzMLPeakCountQ2	mzMLPeakCountQ3	mzMLPeakCountMax	DeconvPeakCountMin	DeconvPeakCountQ1	DeconvPeakCountQ2	DeconvPeakCountQ3	DeconvPeakCountMax	AALinkCountMin	AALinkCountQ1	AALinkCountQ2	AALinkCountQ3	AALinkCountMax	TagLengthMin	TagLengthQ1	TagLengthQ2	TagLengthQ3	TagLengthMax	AALinkCountAbove2	TagLengthAbove2
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_-40_007	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-10T23:04:21Z	80.08741	742	2124	2120	0	0.99811673	0.010849279	133	1808	144	2124	0	0	0	0	0	6	7	8	9	16	2	7	9	10	16	1183.609077	5802.92022	7157.49692	8011.085204	13205.612238	26	3513	4096	4460	5719	5	107	135	159	253	0	32	50	74	248	0	4	6	9	28	2096	1996
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_-50_019	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-11T21:02:41Z	80.075195	535	1500	1485	0	0.99	0.028769273	210	1227	142	1500	0	0	0	0	0	6	6	7	8	12	2	6	7	8	12	1116.748326	3712.80318	5391.801981	6709.527734	9441.620841	11	1800	3305	3925	5456	3	80	130	160	259	0	27	55	81	200	0	4	6	8	22	1448	1344
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_-60_009	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-11T02:43:26Z	80.00313	384	1123	1101	0	0.9804096	0.021610107	116	793	191	1123	0	0	0	0	0	6	6	6	7	11	2	5	6	7	10	1208.738072	3488.533167	4635.458051	6114.174856	9033.785672	13	801	2082	2917	5163	3	54	91	131	267	0	15	39	66	274	0	3	5	7	22	1054	879
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_-70_021	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-12T00:42:01Z	79.94429	674	818	798	0	0.9755501	0.034370746	127	428	247	818	0	0	0	0	0	6	6	6	7	11	2	4	5	6	10	1517.819315	3288.7396	3891.008064	4561.610238	8113.27212	10	484	990	1604	3816	3	27	60	85	192	0	8	24	41	171	0	3	4	6	16	683	603
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_-80_011	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-11T06:25:08Z	78.07008	1196	508	473	0	0.93110234	0.016438529	66	85	309	508	0	0	0	0	0	6	6	6	7	10	2	4	5	6	10	1303.166867	2994.054223	3931.082947	4592.498853	8400.359425	10	178	314	755	3427	3	13	25	53	131	0	3	8	22	98	0	2	3	6	16	356	273
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_-90_017	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-11T17:23:15Z	58.778595	1704	234	177	0	0.75641024	0.004622496	6	12	134	234	0	0	0	0	0	6	6	6	7	19	3	4	4	6	9	1516.894887	2502.426869	2931.42271	4374.186905	6434.549423	14	62	144	341	2066	3	8	17	35	106	0	1	7	15	73	0	1	3	5	11	113	91
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_0_003	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-10T15:46:24Z	80.16074	640	820	786	0	0.95853657	0.041603863	167	439	343	820	0	0	0	0	0	6	10	16	19	39	2	8	10	18	76	1758.394697	7459.449484	8902.835017	12311.89099	68135.236304	12	564	1927	3029	5463	3	18	66	119	222	0	2	15	54	372	0	1	3	7	19	562	481
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_20_004	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-10T17:35:24Z	80.10239	640	789	583	0	0.73891	0.0136455	71	192	358	789	0	0	0	0	0	6	8	11	18	34	3	8	9	11	90	2095.369894	6621.892074	7814.92273	9252.018491	80906.45439	12	227	702	1436	4887	3	14	35	57	204	0	1	5	13	131	0	1	2	3	12	363	180
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_30_014	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-11T11:54:18Z	79.9786	665	771	521	0	0.6757458	0.0077882768	45	98	424	771	0	0	0	0	0	6	7	9	16	40	3	8	9	10	91	2616.382861	6653.574499	7488.121869	8477.522056	73561.873064	14	130	438	838	2770	3	9	19	36	155	0	0	2	7	57	0	0	1	2	10	238	95
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_40_006	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-10T21:14:44Z	80.034515	742	732	340	0	0.46448088	0.00013881658	5	6	335	732	0	0	0	0	0	6	6	7	10	37	3	7	9	10	91	1994.866191	5881.908348	7040.189373	7996.549527	73459.214329	12	97	193	362	1138	3	4	7	13	44	0	0	0	1	11	0	0	0	1	6	50	18
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_50_012	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-11T08:14:49Z	80.12502	1250	464	138	0	0.2974138	0	0	1	138	464	0	0	0	0	0	6	6	7	12	42	4	8	9	39	89	3514.698818	6841.998749	7994.693443	34075.454914	68625.245594	10	60	116	168	534	3	3	5	7	27	0	0	0	0	10	0	0	0	0	5	13	9
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_60_008	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-11T00:53:57Z	54.94364	1837	152	0	0	0	0	0	0	0	152	0	0	0	0	0	6	6	6	7	21	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	12	27	35	44	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
081418_RVG262_PGAFF_RP4H_Neutros_1000_FAIMS_CV_-20-10-0_061	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-14T22:39:03Z	80.00923	627	1066	801	0	0.75140715	0.074048065	216	571	206	1066	0	0	0	0	0	6	10	16	24	38	1	8	14	25	72	1656.763803	8500.551143	12619.870466	25457.641955	63638.018143	10	546	2623	5106	6384	3	42	113	152	225	0	9	38	91	171	0	3	6	8	22	719	625
081418_RVG262_PGAFF_RP4H_Neutros_1000_FAIMS_CV_-50-40-30_060	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-14T20:49:27Z	80.3458	513	1110	1005	0	0.9054054	0.0062853065	36	462	360	1110	0	0	0	0	0	6	6	7	8	34	2	6	7	9	53	1011.325819	4656.44323	5908.068423	7869.273291	41215.072207	6	983	2654	3793	5733	3	74	116	149	262	0	24	51	86	264	0	4	7	9	25	916	883
081418_RVG262_PGAFF_RP4H_Neutros_1000_FAIMS_CV__10_20_30_120K_60K_064	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-15T04:07:44Z	80.07483	1767	2413	933	0	0.38665563	0.044119067	185	247	504	2413	0	0	0	0	0	6	7	11	18	40	4	8	9	22	87	3870.62206	7610.812941	8635.580314	16774.401698	77281.91271	6	32	92	478	5407	3	10	21	52	168	0	1	4	22	130	0	1	2	5	11	545	459
081418_RVG262_PGAFF_RP4H_Neutros_1000_FAIMS_CV__10_20_30_60K_30K_062	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-15T00:28:39Z	79.9807	2598	3617	922	0	0.25490737	0.059183054	219	244	503	3617	0	0	0	0	0	6	6	7	10	32	3	7	9	21	34	2730.206715	6439.055259	7987.102479	16615.36998	25916.345966	2	11	21	107	2002	3	6	13	46	123	0	0	5	24	93	0	0	3	5	12	568	539
081418_RVG262_PGAFF_RP4H_Neutros_1000_FAIMS_CV__10_20_30_60K_60K_063	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-15T02:18:13Z	80.01465	2250	2858	1012	0	0.35409376	0.061462253	253	268	488	2858	0	0	0	0	0	6	6	7	10	32	3	6	8	10	34	2934.194186	6211.234852	7581.66227	8950.046698	25915.361736	5	36	95	484	5528	3	11	27	57	165	0	1	5	29	122	0	1	3	5	12	665	552
081418_RVG262_PGAFF_RP4H_Neutros_200_FAIMS_CV_-20-10-0_051	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-14T05:17:22Z	80.19752	654	881	714	0	0.8104427	0.064873636	182	566	142	881	0	0	0	0	0	6	11	15	22	40	1	8	12	20	86	717.369216	8415.41683	10460.230594	16806.518527	65766.587953	9	950	2278	3934	6240	3	46	75	118	208	0	11	23	52	170	0	3	5	7	15	675	574
081418_RVG262_PGAFF_RP4H_Neutros_200_FAIMS_CV_-50-40-30_050	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-14T03:27:54Z	79.95546	450	1130	951	0	0.8415929	0.015042338	104	500	376	1130	0	0	0	0	0	6	7	8	11	25	2	7	8	10	71	1057.388325	4984.361253	7572.671152	8570.337508	62168.172377	4	559	2259	3984	6589	3	61	112	150	259	0	18	42	74	245	0	4	6	8	24	882	820
081418_RVG262_PGAFF_RP4H_Neutros_200_FAIMS_CV_10_20_30_60K_60K_069	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-15T12:21:24Z	80.02062	2295	2788	1155	0	0.41427547	0.011527006	125	305	772	2788	0	0	0	0	0	6	6	8	11	32	3	6	8	10	33	2389.229729	6253.529809	7652.412254	9058.816093	26000.087032	6	50	159	577	4179	3	9	21	42	156	0	1	4	10	139	0	1	2	3	11	739	494
081418_RVG262_PGAFF_RP4H_Neutros_200_FAIMS_CV__10_20_30_60K_30K_052	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-14T07:06:52Z	79.965385	2550	3715	1360	0	0.36608344	0.005422456	98	108	1182	3715	0	0	0	0	0	6	7	8	11	31	3	7	8	10	48	3040.953729	6403.144643	7738.35754	8926.288445	44687.362159	2	15	47	209	2558	3	6	12	24	115	0	1	3	6	86	0	1	2	3	8	727	412
081418_RVG262_PGAFF_RP4H_Neutros_500_FAIMS_CV_-20-10-0_055	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-14T12:08:27Z	80.35974	633	971	728	0	0.7497425	0.046877127	149	488	217	971	0	0	0	0	0	6	10	16	22	46	1	8	11	20	82	807.2888	8162.08714	9818.01049	17717.232692	65654.214395	8	770	2241	4414	6244	3	43	75	137	233	0	10	22	79	192	0	3	5	7	20	668	568
081418_RVG262_PGAFF_RP4H_Neutros_500_FAIMS_CV__10_20_30_120K_60K_058	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-14T17:37:10Z	80.13767	1704	2539	1031	0	0.40606537	0.013213677	106	242	701	2539	0	0	0	0	0	6	7	11	18	41	4	8	9	13	86	3153.846385	7775.764854	8707.878096	12261.144449	75470.865565	2	39	148	501	4297	3	8	17	37	158	0	0	3	10	140	0	0	2	4	12	567	425
081418_RVG262_PGAFF_RP4H_Neutros_500_FAIMS_CV__10_20_30_60K_30K_056	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-14T13:58:00Z	80.01494	2502	3812	868	0	0.22770199	0.01128421	64	76	654	3812	0	0	0	0	0	6	6	8	10	32	3	7	8	10	88	3012.543143	6390.023833	7604.782653	8961.157295	73528.08369	2	13	31	101	1981	3	5	9	23	88	0	0	2	8	66	0	0	1	4	8	386	316
081418_RVG262_PGAFF_RP4H_Neutros_500_FAIMS_CV__10_20_30_60K_60K_057	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-14T15:47:34Z	79.97201	2160	2975	1131	0	0.38016808	0.0062173815	77	162	865	2975	0	0	0	0	0	6	6	8	10	31	2	6	8	9	50	2087.649686	6167.186889	7321.87613	8394.255844	53521.002484	4	47	151	420	3987	3	7	13	28	148	0	0	2	6	102	0	0	1	3	13	473	341
081418_RVG262_PGAFF_RP4H_Neutros_500__FAIMS_CV_-50-40-30_054	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-14T10:18:54Z	80.06169	483	1248	1144	0	0.9166667	0.008337463	85	546	452	1248	0	0	0	0	0	6	6	7	9	32	1	6	8	10	86	1054.452542	4917.223691	7124.741533	8548.490091	66116.290151	6	907	2737	4183	6262	3	51	115	161	275	0	15	46	84	298	0	4	6	9	24	1032	941
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-100_036	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-13T03:40:51Z	79.153244	1239	470	11	0	0.023404256	0.10909091	3	4	8	470	0	0	0	0	0	6	8	11	13	39	3	6	6	6	6	1975.808981	4119.27014	4134.257541	4134.260201	4304.362865	3	13	17	22	830	3	4	7	13	71	0	0	1	2	42	0	0	1	1	7	4	4
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-110_034	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-13T00:01:30Z	79.826996	1358	408	0	0	0	0	0	0	0	408	0	0	0	0	0	6	9	11	13	40	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	2	13	15	19	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-120_031	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-12T18:32:12Z	79.99866	1457	357	0	0	0	0	0	0	0	357	0	0	0	0	0	6	9	11	14	44	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	4	11	14	18	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-20-10-0_047	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-13T22:26:23Z	80.41013	579	897	537	0	0.5986622	0.054316405	118	388	149	897	0	0	0	0	0	6	9	13	19	47	1	7	10	18	84	592.14793	8010.010404	9378.017986	14112.265815	97998.04898	6	52	1232	3809	6478	3	42	93	134	240	0	7	25	57	175	0	2	4	7	13	453	372
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-20_026	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-12T09:23:36Z	80.03183	735	1081	958	0	0.88621646	0.1161947	410	782	161	1081	0	0	0	0	0	6	9	14	17	36	1	8	10	16	78	520.127179	7572.879531	9081.845176	13193.679883	63651.304725	10	1776	3474	4279	6075	3	79	111	138	253	0	16	34	58	192	0	3	5	8	20	885	762
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-30_041	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-13T12:49:34Z	80.00059	619	1102	901	0	0.81760436	0.07769392	281	692	164	1102	0	0	0	0	0	6	8	11	13	33	1	9	10	13	54	1058.263947	7904.026209	8585.19074	10999.647848	45469.235643	11	529	3126	4438	6153	3	87	133	167	262	0	25	54	83	279	0	4	7	10	20	811	769
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-40_028	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-12T13:03:18Z	80.14095	498	1031	821	0	0.79631424	0.018136716	100	402	228	1031	0	0	0	0	0	6	7	9	10	23	1	6	9	10	48	756.339916	5268.648165	7223.941925	8409.48638	41594.378895	10	316	2367	3539	5795	3	73	119	156	257	0	18	46	79	233	0	3	6	8	25	745	672
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-50-40-30_046	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-13T20:36:44Z	80.00825	393	988	710	0	0.71862346	0.037505712	152	334	231	988	0	0	0	0	0	6	7	9	10	45	1	7	9	10	27	1062.443995	5403.64918	7864.137081	8828.257295	25550.224508	6	36	1671	3135	6475	3	60	117	157	257	0	19	49	82	252	0	4	7	9	24	647	596
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-60_030	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-12T16:42:36Z	80.11683	398	922	482	0	0.52277654	0.012724183	51	87	248	922	0	0	0	0	0	6	6	7	10	24	2	5	6	7	11	1011.49545	3038.388357	3820.839603	5293.016229	10159.723674	5	19	232	1276	5139	3	33	64	106	232	0	8	25	54	239	0	2	4	7	23	416	345
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-70_042	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-13T14:39:34Z	79.92966	637	791	312	0	0.39443743	0.03320554	61	89	179	791	0	0	0	0	0	6	6	8	11	32	2	5	5	6	8	1042.465573	2971.553716	3526.976776	4104.219767	6111.243521	5	16	48	435	2490	3	19	44	80	197	0	4	23	55	220	0	2	5	7	18	256	219
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-80_032	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-12T20:21:54Z	74.321976	1054	572	177	0	0.30944055	0.006869543	9	17	133	572	0	0	0	0	0	6	6	8	11	39	2	4	5	6	8	1187.18901	2240.044756	3018.403615	4208.29233	9489.580614	2	15	23	130	1853	3	8	20	39	122	0	1	7	23	141	0	1	3	5	18	116	97
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-90_038	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-13T07:20:12Z	79.53767	1080	556	44	0	0.07913669	0.020084567	4	7	31	556	0	0	0	0	0	6	7	11	13	33	3	4	6	6	6	1761.916388	2664.352187	4134.261771	4288.094919	4433.404935	4	14	19	30	1164	3	6	19	32	76	0	0	5	14	50	0	0	2	4	8	26	20
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_0_024	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-12T05:44:09Z	80.02212	796	783	582	0	0.743295	0.14349593	245	491	90	783	0	0	0	0	0	6	8	12	19	34	1	7	9	10	65	577.917514	7241.002161	8598.495037	10129.559202	65472.927099	11	155	1918	3379	6007	3	49	82	126	210	0	9	21	56	172	0	3	4	6	11	524	455
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_10_037	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-13T05:30:33Z	80.04649	667	824	640	0	0.776699	0.18772008	307	504	84	824	0	0	0	0	0	6	9	13	19	43	1	7	8	10	88	555.696847	7789.264011	8943.44682	10201.006264	81318.323552	6	357	1449	2649	5547	3	40	65	98	211	0	9	16	39	132	0	3	4	5	11	573	483
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_20_025	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-12T07:33:54Z	80.06508	760	767	656	0	0.85528034	0.08389965	208	367	189	767	0	0	0	0	0	6	9	13	19	40	3	7	9	10	79	1959.702642	7510.188486	8540.011087	9914.430027	70344.353353	7	523	1313	2509	4690	3	32	58	91	215	0	2	12	32	148	0	1	2	5	14	484	313
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_30_035	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-13T01:51:12Z	80.05051	661	813	639	0	0.78597784	0.06430012	160	446	172	813	0	0	0	0	0	6	10	14	21	45	4	8	9	10	93	4118.97011	7359.489216	8512.05455	9699.172593	74806.699236	8	373	1242	2605	4542	3	29	57	80	205	0	3	11	22	134	0	1	2	4	13	485	280
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_40_027	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-12T11:13:31Z	79.94152	893	745	650	0	0.8724832	0.57272017	516	525	41	745	0	0	0	0	0	6	11	18	26	49	3	8	10	12	92	3056.020938	7245.688379	8125.400736	10505.065625	70189.027404	8	1312	2565	3661	5261	3	63	101	137	211	0	18	35	62	170	0	3	6	9	15	636	546
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_50_033	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-12T22:11:47Z	80.11606	954	661	575	0	0.8698941	0.72150886	492	495	53	661	0	0	0	0	0	6	12	19	24	45	3	8	10	43	86	3317.924979	7237.672547	8221.396258	35956.294585	63428.465628	11	1136	2341	3406	5505	4	71	127	157	217	0	21	57	86	130	0	5	9	10	13	560	493
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_60_029	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-12T14:53:00Z	79.95394	961	616	515	0	0.83603895	0.55425185	404	423	93	616	0	0	0	0	0	6	11	18	26	50	3	8	10	46	95	2584.574692	6963.077201	7982.401581	35955.25371	68351.850429	13	544	1388	2134	4243	3	37	88	122	197	0	6	31	56	141	0	2	6	9	12	438	367
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV__10_20_30_120K_60K_067	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-15T09:09:23Z	80.02969	1698	2545	1052	0	0.41335952	0.019847114	145	304	598	2545	0	0	0	0	0	6	8	11	17	44	3	8	9	11	86	3338.461261	7745.504912	8871.558731	10209.873495	72054.614948	5	31	185	720	3725	3	10	24	51	127	0	1	4	12	84	0	1	1	3	10	600	332
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV__10_20_30_60K_30K_048	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-14T00:15:57Z	80.07725	2553	3727	1043	0	0.27984974	0.006387525	80	84	830	3727	0	0	0	0	0	6	7	8	11	32	2	7	8	9	51	1964.832281	6432.05827	7590.939685	8603.107445	47502.537735	2	15	43	197	1127	3	6	15	29	81	0	0	2	6	50	0	0	1	2	8	428	231
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV__10_20_30_60K_60K_066	Orbitrap Fusion Lumos	FSN20473	FLASHDeconv	2018-08-15T07:19:44Z	80.06041	2244	2873	1188	0	0.41350505	0.021772059	151	381	646	2873	0	0	0	0	0	6	6	8	11	32	3	6	8	9	77	2133.648955	6168.671424	7480.615158	8481.989837	73996.433058	5	47	234	791	4116	3	12	27	55	146	0	1	4	12	89	0	1	2	3	10	747	424
16mar2019_RVG262_APA_CD3_cyto_PLRPS_FAIMS_HH_m10	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-03-16T09:09:33Z	80.915436	588	1108	527	0	0.47563177	0.0007647852	11	15	466	1108	0	0	0	0	0	1	1	2	7	10	1	7	9	14	71	656.937337	6124.387085	8559.612446	13765.500362	59365.170379	10	39	138	698	3080	3	6	13	29	168	0	0	1	6	139	0	0	1	2	17	206	122
16mar2019_RVG262_APA_CD3_cyto_PLRPS_FAIMS_HH_m20	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-03-16T10:43:30Z	80.60856	646	1170	763	0	0.65213674	0.0033952177	38	58	506	1170	0	0	0	0	0	1	1	5	8	10	1	7	9	10	26	650.526742	7467.552165	10132.265557	11643.78139	24650.02296	10	65	335	1024	3263	3	11	29	58	220	0	1	8	21	198	0	1	3	6	21	529	422
16mar2019_RVG262_APA_CD3_cyto_PLRPS_FAIMS_HH_p10	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-03-16T06:01:43Z	81.01309	584	1114	527	0	0.47307003	0.0010822433	11	20	459	1114	0	0	0	0	0	1	1	2	7	10	1	6	9	13	80	650.13479	6085.311743	8445.54349	13765.477238	59452.528416	9	43	173	706	3241	3	6	13	28	180	0	0	1	6	149	0	0	1	3	18	200	134
16mar2019_RVG262_APA_CD3_cyto_PLRPS_FAIMS_HH_p20	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-03-16T12:17:22Z	80.89685	812	969	163	0	0.16821465	0.0044686813	16	20	139	969	0	0	0	0	0	1	1	2	3	10	4	9	10	31	83	3372.811599	7073.121453	8421.847777	24506.827746	62801.286231	8	20	36	319	2524	3	4	9	30	110	0	0	0	5	71	0	0	0	2	6	58	31
16mar2019_RVG262_APA_CD3_cyto_PLRPS_FAIMS_HH_p30	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-03-16T14:18:36Z	79.86711	849	948	189	0	0.19936709	0.0028143646	10	14	168	948	0	0	0	0	0	1	1	2	4	10	5	8	10	33	95	3424.989923	6776.501633	8167.129473	24033.290098	77952.683556	9	20	78	594	2953	3	4	7	14	110	0	0	0	1	44	0	0	0	1	7	43	22
16mar2019_RVG262_APA_CD3_cyto_PLRPS_FAIMS_HH_p40	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-03-16T15:52:33Z	80.73322	877	933	155	0	0.16613077	0	0	1	155	933	0	0	0	0	0	1	1	2	3	10	4	8	9	10	91	3521.750111	6153.791192	7119.700425	7930.807333	71292.373284	8	22	93	542	1872	3	4	5	8	29	0	0	0	0	16	0	0	0	0	4	3	1
16mar2019_RVG262_APA_CD3_cyto_PLRPS_FAIMS_HH_p50	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-03-16T17:26:24Z	80.93534	922	911	40	0	0.043907795	0	0	1	40	911	0	0	0	0	0	1	1	2	3	10	3	8	9	10	78	1999.759003	6200.374234	7365.168126	8408.294117	64298.311101	9	17	24	138	1162	3	4	5	6	10	0	0	0	0	3	0	0	0	0	2	1	0
16mar2019_RVG262_APA_CD3_cyto_PLRPS_FAIMS_HH_zero	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-03-16T07:35:41Z	80.77586	662	1051	271	0	0.25784966	0.00013666804	2	3	266	1051	0	0	0	0	0	1	1	2	3	10	1	8	9	21	71	662.442348	6800.401941	7908.265869	19691.374761	56715.916778	9	22	47	481	2689	3	4	9	19	127	0	0	0	2	53	0	0	0	1	8	64	29
16mar2019_RVG262_APA_CD3_F1_PLRPS_FAIMS_HH_M05	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-03-17T20:06:25Z	80.85559	705	1076	443	0	0.41171002	0.015556213	54	147	253	1076	0	0	0	0	0	1	1	2	3	10	1	9	16	20	53	662.442404	7245.721251	13781.534741	15334.451962	38124.037547	10	25	137	1841	3972	3	17	47	79	176	0	1	9	30	206	0	1	3	5	13	302	224
16mar2019_RVG262_APA_CD3_F1_PLRPS_FAIMS_HH_M10	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-03-17T18:32:27Z	81.01855	625	1220	566	0	0.46393442	0.017273836	76	203	283	1220	0	0	0	0	0	1	1	2	5	10	1	9	15	20	34	662.442985	7510.397202	13630.628905	14106.833769	22757.711474	9	35	330	1941	4226	3	22	52	81	185	0	2	11	32	263	0	1	3	5	15	423	311
