SourceFile	Instrument	SerialNumber	DeconvolutionEngine	StartTimeStamp	RTDuration	mzMLMS1Count	mzMLMSnCount	DeconvMSnWithPeaksCount	DeconvMSnWithoutPeaksCount	DeconvMSnWithPeaksFraction	Redundancy	HighestDegree	LargestComponentSize	ComponentCount	mzMLHCDCount	mzMLCIDCount	mzMLETDCount	mzMLECDCount	mzMLEThcDCount	mzMLETciDCount	mzMLPreZMin	mzMLPreZQ1	mzMLPreZQ2	mzMLPreZQ3	mzMLPreZMax	DeconvPreZMin	DeconvPreZQ1	DeconvPreZQ2	DeconvPreZQ3	DeconvPreZMax	DeconvPreMassMin	DeconvPreMassQ1	DeconvPreMassQ2	DeconvPreMassQ3	DeconvPreMassMax	mzMLPeakCountMin	mzMLPeakCountQ1	mzMLPeakCountQ2	mzMLPeakCountQ3	mzMLPeakCountMax	DeconvPeakCountMin	DeconvPeakCountQ1	DeconvPeakCountQ2	DeconvPeakCountQ3	DeconvPeakCountMax	AALinkCountMin	AALinkCountQ1	AALinkCountQ2	AALinkCountQ3	AALinkCountMax	TagLengthMin	TagLengthQ1	TagLengthQ2	TagLengthQ3	TagLengthMax	AALinkCountAbove2	TagLengthAbove2
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_-120_010	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-11T04:33:18Z	71.52536	2116	9	2	0	0.22222222	0	0	1	2	9	0	0	0	0	0	6	6	6	6	15	6	0	6	6	6	1608.8349811799999	1608.8349811799999	3339.96890118	3339.96890118	3339.96890118	14	18	19	24	101	12	0	12	12	18	1	0	1	1	1	1	0	1	1	1	0	0
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_-20_005	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-10T19:25:08Z	80.05183	887	1556	1476	0	0.9485861	0.07557209	349	1369	89	1556	0	0	0	0	0	6	8	12	15	36	6	9	12	15	36	1933.15574001	8620.07586824	10530.1870706	12312.94865295	20733.29733648	138	3425	3986	4556	6109	15	196	251	293	475	0	88	126	165	437	0	6	9	11	34	1463	1444
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_-30_020	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-11T22:52:20Z	79.95169	1088	2456	2307	0	0.93933225	0.11440275	812	2203	45	2456	0	0	0	0	0	6	8	11	14	30	6	9	12	14	30	1540.8815347099999	7398.885504709999	10281.2009353	10827.690769420002	19030.285503539995	196	3844	4311	4782	6012	5	242	280	319	502	0	110	148	199	439	0	7	10	13	33	2295	2263
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_-40_007	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-10T23:04:21Z	80.08741	742	2124	2037	0	0.95903957	0.019116387	220	1814	70	2124	0	0	0	0	0	6	7	8	9	16	6	7	8	10	16	1577.86352118	4048.40963471	5887.199135299999	7423.7760317699995	13367.64725648	26	3513	4096	4460	5719	8	238	282	320	509	0	95	133	169	391	0	6	8	11	29	2006	1928
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_-50_019	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-11T21:02:41Z	80.075195	535	1500	1465	0	0.9766667	0.03828587	264	1246	95	1500	0	0	0	0	0	6	6	7	8	12	6	6	7	8	12	1540.8896011799998	3386.5209082399997	3712.8012811800004	5454.679534710001	10023.22876236	11	1800	3305	3925	5456	4	158	257	309	447	0	61	118	161	315	0	5	8	10	29	1432	1349
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_-60_009	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-11T02:43:26Z	80.00313	384	1123	1092	0	0.97239536	0.029038789	160	819	125	1123	0	0	0	0	0	6	6	6	7	11	6	6	6	8	11	1540.88900118	3398.50952118	3929.2908811800003	5635.8120247100005	10305.374898830001	13	801	2082	2917	5163	5	79	186	255	434	0	23	76	126	419	0	4	6	9	30	1041	913
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_-70_021	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-12T00:42:01Z	79.94429	674	818	803	0	0.9816626	0.043123823	151	503	151	818	0	0	0	0	0	6	6	6	7	11	6	6	6	7	11	1519.85672118	3265.50783177	3931.08110118	4549.65050118	7725.99490883	10	484	990	1604	3816	5	45	95	155	307	0	10	36	69	207	0	3	5	8	22	697	617
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_-80_011	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-11T06:25:08Z	78.07008	1196	508	478	0	0.9409449	0.020999447	70	91	271	508	0	0	0	0	0	6	6	6	7	10	6	6	6	7	10	1519.85552118	2959.53962118	4549.64828118	4623.38210118	8401.36638177	10	178	314	755	3427	4	16	31	77	260	0	2	8	28	153	0	1	4	6	16	334	278
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_-90_017	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-11T17:23:15Z	58.778595	1704	234	176	0	0.75213677	0.0065584416	7	14	123	234	0	0	0	0	0	6	6	6	7	19	6	6	6	7	9	1504.74278118	2502.42800118	3142.70738118	4623.37640118	5953.19762471	14	62	144	341	2066	4	9	22	51	180	0	1	7	18	120	0	1	3	6	15	120	96
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_0_003	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-10T15:46:24Z	80.16074	640	820	683	0	0.8329268	0.04421154	154	424	258	820	0	0	0	0	0	6	10	16	19	39	6	11	18	20	39	1759.56194707	3742.64037648	9442.33780236	12313.93544001	22617.46516236	12	564	1927	3029	5463	4	19	103	170	442	0	3	43	92	260	0	1	4	7	18	514	469
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_20_004	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-10T17:35:24Z	80.10239	640	789	467	0	0.5918885	0.01786584	68	156	284	789	0	0	0	0	0	6	8	11	18	34	6	9	14	23	34	1667.4667558900003	2613.66511413	3549.1636788299998	6315.20717884	22557.44604119	12	227	702	1436	4887	4	16	37	67	419	0	2	8	24	192	0	1	2	3	11	327	181
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_30_014	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-11T11:54:18Z	79.9786	665	771	378	0	0.49027237	0.010610079	41	47	310	771	0	0	0	0	0	6	7	9	16	40	6	8	14	23	40	1997.2544282400002	2555.73277883	3225.37925648	4452.40301471	22028.28693884	14	130	438	838	2770	4	7	14	29	346	0	0	2	6	144	0	0	1	2	9	159	62
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_40_006	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-10T21:14:44Z	80.034515	742	732	103	0	0.14071038	0	0	1	103	732	0	0	0	0	0	6	6	7	10	37	6	7	11	16	37	1917.84978824	2532.5707353000003	3203.44980001	4423.79265061	13153.560850009999	12	97	193	362	1138	4	5	6	10	93	0	0	1	2	30	0	0	1	1	7	16	5
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_50_012	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-11T08:14:49Z	80.12502	1250	464	26	0	0.056034483	0	0	1	26	464	0	0	0	0	0	6	6	7	12	42	6	9	13	20	41	2459.85717414	3363.4269412000003	5464.45050824	11076.99662589	34097.46625414	10	60	116	168	534	4	5	7	13	36	0	0	1	2	13	0	0	1	2	5	6	4
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_60_008	Orbitrap Fusion Lumos	FSN20473		2018-08-11T00:53:57Z	54.94364	1837	152	0	0	0	0	0	0	0	152	0	0	0	0	0	6	6	6	7	21	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	12	27	35	44	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
081418_RVG262_PGAFF_RP4H_Neutros_1000_FAIMS_CV_-20-10-0_061	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-14T22:39:03Z	80.00923	627	1066	872	0	0.8180113	0.08227388	211	655	205	1066	0	0	0	0	0	6	10	16	24	38	6	12	18	25	37	1867.9594706	5029.497021180001	11639.45906942	25179.69016589	28121.537604719997	10	546	2623	5106	6384	4	49	223	322	541	0	15	111	179	304	0	3	7	9	19	782	727
081418_RVG262_PGAFF_RP4H_Neutros_1000_FAIMS_CV_-50-40-30_060	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-14T20:49:27Z	80.3458	513	1110	1002	0	0.9027027	0.008360901	56	600	337	1110	0	0	0	0	0	6	6	7	8	34	6	6	7	8	34	1651.61738118	4342.11470118	5161.75850118	6947.548141770001	25774.56756589	6	983	2654	3793	5733	4	93	215	285	488	0	40	110	166	349	0	5	8	11	29	897	872
081418_RVG262_PGAFF_RP4H_Neutros_1000_FAIMS_CV__10_20_30_120K_60K_064	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-15T04:07:44Z	80.07483	1767	2413	873	0	0.3617903	0.052670848	200	216	440	2413	0	0	0	0	0	6	7	11	18	40	6	11	17	26	39	2059.05195296	3119.48581178	4817.5914706	12679.72813884	35372.06533883	6	32	92	478	5407	4	8	18	63	474	0	1	5	28	232	0	1	3	5	17	539	487
081418_RVG262_PGAFF_RP4H_Neutros_1000_FAIMS_CV__10_20_30_60K_30K_062	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-15T00:28:39Z	79.9807	2598	3617	674	0	0.18634227	0.060996205	160	174	348	3617	0	0	0	0	0	6	6	7	10	32	6	8	11	14	32	2078.5527247200002	3152.46171177	4637.77066942	8357.27746824	25609.23555883	2	11	21	107	2002	4	6	17	59	280	0	3	7	31	185	0	2	3	5	13	517	484
081418_RVG262_PGAFF_RP4H_Neutros_1000_FAIMS_CV__10_20_30_60K_60K_063	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-15T02:18:13Z	80.01465	2250	2858	932	0	0.32610217	0.04241828	197	228	464	2858	0	0	0	0	0	6	6	7	10	32	6	8	10	14	32	2070.8548059	3179.88135883	4526.32170942	6829.889421179999	25610.36916001	5	36	95	484	5528	4	9	18	61	527	0	1	5	25	302	0	1	3	5	14	586	513
081418_RVG262_PGAFF_RP4H_Neutros_200_FAIMS_CV_-20-10-0_051	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-14T05:17:22Z	80.19752	654	881	772	0	0.87627697	0.07509593	204	633	138	881	0	0	0	0	0	6	11	15	22	40	6	12	17	23	33	1988.85519237	4727.64483825	10535.39342471	16806.46618413	28185.696670600002	9	950	2278	3934	6240	4	67	139	237	436	0	24	69	140	395	0	4	5	8	26	720	664
081418_RVG262_PGAFF_RP4H_Neutros_200_FAIMS_CV_-50-40-30_050	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-14T03:27:54Z	79.95546	450	1130	947	0	0.8380531	0.016964667	106	570	295	1130	0	0	0	0	0	6	7	8	11	25	6	7	8	10	24	1708.0626811799998	4098.97271589	6620.98928118	8513.31209883	32999.15912472	4	559	2259	3984	6589	4	86	200	304	500	0	30	98	172	395	0	5	7	10	35	878	838
081418_RVG262_PGAFF_RP4H_Neutros_200_FAIMS_CV_10_20_30_60K_60K_069	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-15T12:21:24Z	80.02062	2295	2788	1089	0	0.3906026	0.011085116	132	278	744	2788	0	0	0	0	0	6	6	8	11	32	6	8	10	13	32	2279.37719178	3314.22455295	4765.658108240001	7312.94765883	25551.33157648	6	50	159	577	4179	4	9	18	46	416	0	2	5	20	317	0	1	3	4	19	762	580
081418_RVG262_PGAFF_RP4H_Neutros_200_FAIMS_CV__10_20_30_60K_30K_052	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-14T07:06:52Z	79.965385	2550	3715	956	0	0.25733513	0.008022081	85	153	740	3715	0	0	0	0	0	6	7	8	11	31	6	8	11	14	31	2119.07238942	3163.3912282399997	4660.097656479999	7097.84462471	25998.076349419996	2	15	47	209	2558	4	7	14	34	317	0	2	5	18	190	0	1	2	3	13	659	470
081418_RVG262_PGAFF_RP4H_Neutros_500_FAIMS_CV_-20-10-0_055	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-14T12:08:27Z	80.35974	633	971	807	0	0.83110195	0.05940576	186	640	152	971	0	0	0	0	0	6	10	16	22	46	6	12	18	23	46	2143.23882354	4363.23647119	9745.08726471	16781.45434413	30673.051782380004	8	770	2241	4414	6244	4	67	137	270	479	0	27	71	152	361	0	4	6	8	23	759	715
081418_RVG262_PGAFF_RP4H_Neutros_500_FAIMS_CV__10_20_30_120K_60K_058	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-14T17:37:10Z	80.13767	1704	2539	879	0	0.3461993	0.01742247	103	174	562	2539	0	0	0	0	0	6	7	11	18	41	6	12	18	25	39	2189.1444511900004	3120.5013529499997	4861.805496479999	12319.160564130001	32027.73067767	2	39	148	501	4297	4	9	20	56	334	0	1	6	23	254	0	1	3	4	10	583	454
081418_RVG262_PGAFF_RP4H_Neutros_500_FAIMS_CV__10_20_30_60K_30K_056	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-14T13:58:00Z	80.01494	2502	3812	569	0	0.14926548	0.016070941	52	70	376	3812	0	0	0	0	0	6	6	8	10	32	6	8	12	15	32	2287.24685295	3330.18662942	4937.38876236	8393.95546824	25551.36260943	2	13	31	101	1981	4	5	11	41	269	0	1	4	15	162	0	1	3	4	9	347	293
081418_RVG262_PGAFF_RP4H_Neutros_500_FAIMS_CV__10_20_30_60K_60K_057	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-14T15:47:34Z	79.97201	2160	2975	903	0	0.3035294	0.00938483	72	133	636	2975	0	0	0	0	0	6	6	8	10	31	6	8	10	13	31	2228.6110353	3147.9555811800005	4473.77186883	6542.6175047100005	25551.2838353	4	47	151	420	3987	4	7	14	30	358	0	1	3	10	272	0	1	2	3	11	503	389
081418_RVG262_PGAFF_RP4H_Neutros_500__FAIMS_CV_-50-40-30_054	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-14T10:18:54Z	80.06169	483	1248	1140	0	0.91346157	0.008599418	89	656	411	1248	0	0	0	0	0	6	6	7	9	32	6	6	7	9	32	1647.52112118	4550.586381180001	6187.268135300001	7968.699014709999	22695.41095001	6	907	2737	4183	6262	4	55	231	309	459	0	19	109	176	401	0	5	8	11	33	1019	953
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-100_036	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-13T03:40:51Z	79.153244	1239	470	9	0	0.019148936	0.16666667	3	4	6	470	0	0	0	0	0	6	8	11	13	39	6	6	6	6	6	1912.8545011799997	4118.26682118	4134.2580211800005	4134.2591011800005	4304.36348118	3	13	17	22	830	4	6	10	22	88	0	0	0	8	60	0	0	0	3	7	4	4
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-110_034	Orbitrap Fusion Lumos	FSN20473		2018-08-13T00:01:30Z	79.826996	1358	408	0	0	0	0	0	0	0	408	0	0	0	0	0	6	9	11	13	40	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	2	13	15	19	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-120_031	Orbitrap Fusion Lumos	FSN20473		2018-08-12T18:32:12Z	79.99866	1457	357	0	0	0	0	0	0	0	357	0	0	0	0	0	6	9	11	14	44	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	4	11	14	18	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-20-10-0_047	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-13T22:26:23Z	80.41013	579	897	577	0	0.6432553	0.05778211	127	342	155	897	0	0	0	0	0	6	9	13	19	47	6	11	16	21	47	1809.81995296	4243.499449419999	8050.92050824	13667.895197660002	39015.74442824	6	52	1232	3809	6478	4	47	159	250	513	0	11	72	138	361	0	3	5	8	18	486	436
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-20_026	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-12T09:23:36Z	80.03183	735	1081	949	0	0.8778908	0.13478768	390	746	186	1081	0	0	0	0	0	6	9	14	17	36	6	10	15	18	36	2002.97192942	4537.3034029499995	10504.212241769997	13667.87730707	29486.643003539997	10	1776	3474	4279	6075	4	116	195	250	533	0	44	92	131	385	0	4	6	8	23	863	807
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-30_041	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-13T12:49:34Z	80.00059	619	1102	872	0	0.79128855	0.06883631	261	695	163	1102	0	0	0	0	0	6	8	11	13	33	6	9	11	13	33	2112.18002118	7871.10730824	8828.22229883	11779.77772236	33098.6621353	11	529	3126	4438	6153	4	105	231	314	589	0	47	116	180	447	0	5	8	11	30	773	746
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-40_028	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-12T13:03:18Z	80.14095	498	1031	816	0	0.7914646	0.017054614	96	542	208	1031	0	0	0	0	0	6	7	9	10	23	6	6	8	10	20	1647.76930824	4143.93710118	6397.1811211799995	8828.2532353	29011.259128830003	10	316	2367	3539	5795	4	99	197	284	479	0	30	80	152	457	0	4	7	10	29	745	684
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-50-40-30_046	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-13T20:36:44Z	80.00825	393	988	726	0	0.7348178	0.031116178	116	416	240	988	0	0	0	0	0	6	7	9	10	45	6	7	9	10	45	1814.8293353	4736.25182118	7608.007122360001	8828.28480177	31027.495335300002	6	36	1671	3135	6475	4	66	167	267	491	0	18	73	151	420	0	4	7	10	41	647	584
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-60_030	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-12T16:42:36Z	80.11683	398	922	461	0	0.5	0.015061775	53	90	188	922	0	0	0	0	0	6	6	7	10	24	6	6	6	7	13	1506.6597211800001	3003.4081882399996	3486.4980211800003	3981.99762824	7878.93908118	5	19	232	1276	5139	5	59	104	160	402	0	14	34	77	323	0	3	5	7	33	427	357
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-70_042	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-13T14:39:34Z	79.92966	637	791	306	0	0.3868521	0.034951247	62	100	150	791	0	0	0	0	0	6	6	8	11	32	6	6	6	6	10	1559.7864211799997	3050.60132118	3526.9779211800005	4291.16702118	6611.64002824	5	16	48	435	2490	4	27	51	101	244	0	5	22	70	276	0	2	5	7	28	253	218
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-80_032	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-12T20:21:54Z	74.321976	1054	572	178	0	0.31118882	0.008950676	12	21	119	572	0	0	0	0	0	6	6	8	11	39	6	6	6	6	8	1525.76852118	2412.0771211799997	3584.98160118	4360.27153471	6111.24938824	2	15	23	130	1853	4	13	28	59	209	0	1	8	29	318	0	1	3	6	22	122	100
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-90_038	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-13T07:20:12Z	79.53767	1080	556	42	0	0.07553957	0.022067364	4	8	29	556	0	0	0	0	0	6	7	11	13	33	6	6	6	6	7	1709.7605011799997	2373.3701847099996	4134.260781180001	4209.28868118	4765.422434710001	4	14	19	30	1164	4	8	17	38	123	0	0	4	12	83	0	0	2	5	7	26	19
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_0_024	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-12T05:44:09Z	80.02212	796	783	562	0	0.7177522	0.14167634	225	489	73	783	0	0	0	0	0	6	8	12	19	34	6	9	15	22	34	1716.8162011799998	3153.1224706000003	4578.99749001	7849.8841353	29218.88445883	11	155	1918	3379	6007	4	66	125	232	486	0	18	56	121	289	0	3	5	7	13	512	469
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_10_037	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-13T05:30:33Z	80.04649	667	824	609	0	0.7390777	0.15347096	266	491	64	824	0	0	0	0	0	6	9	13	19	43	6	10	15	21	43	2111.0292847200003	3263.43453471	4332.73386177	6424.03611531	33523.731783539995	6	357	1449	2649	5547	4	44	85	163	478	0	12	38	92	262	0	3	4	6	15	565	524
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_20_025	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-12T07:33:54Z	80.06508	760	767	607	0	0.79139507	0.069154695	170	364	211	767	0	0	0	0	0	6	9	13	19	40	6	10	14	21	40	1926.3634917800002	2927.99113178	3903.7557017699996	5611.4059059	25552.14677648	7	523	1313	2509	4690	4	24	66	142	389	0	3	26	73	230	0	1	4	5	12	465	374
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_30_035	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-13T01:51:12Z	80.05051	661	813	606	0	0.74538743	0.07371464	181	419	169	813	0	0	0	0	0	6	10	14	21	45	6	10	15	22	37	2195.37084708	2788.5686000200003	3746.3355764800003	5589.04808061	34595.333314710006	8	373	1242	2605	4542	4	29	73	150	361	0	5	29	84	247	0	2	3	5	17	489	388
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_40_027	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-12T11:13:31Z	79.94152	893	745	677	0	0.90872484	0.5009964	509	543	54	745	0	0	0	0	0	6	11	18	26	49	6	11	18	25	49	2149.75885883	2493.5740059000004	3286.21688472	4640.06258118	29184.470387670004	8	1312	2565	3661	5261	4	58	140	222	407	0	18	66	135	288	0	3	5	9	15	649	521
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_50_033	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-12T22:11:47Z	80.11606	954	661	597	0	0.903177	0.63982666	494	511	82	661	0	0	0	0	0	6	12	19	24	45	6	12	19	25	45	2133.36973237	2451.21104942	3230.4659588299996	4586.91412236	36034.21214179	11	1136	2341	3406	5505	4	51	155	223	424	0	10	74	136	280	0	3	8	10	18	547	450
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_60_029	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-12T14:53:00Z	79.95394	961	616	533	0	0.86525977	0.48369282	393	423	111	616	0	0	0	0	0	6	11	18	26	50	6	11	19	27	50	2031.7077059100002	2306.31785295	2997.1733776600004	4303.56630177	35958.29056944	13	544	1388	2134	4243	4	25	91	134	366	0	3	29	63	250	0	1	4	8	14	417	355
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV__10_20_30_120K_60K_067	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-15T09:09:23Z	80.02969	1698	2545	995	0	0.39096266	0.023083223	146	343	533	2545	0	0	0	0	0	6	8	11	17	44	6	10	16	23	42	2201.2756994300003	3069.71824236	3938.55233884	5859.3308694199995	29502.606374709998	5	31	185	720	3725	4	10	26	55	350	0	1	5	15	178	0	1	2	3	15	603	327
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV__10_20_30_60K_30K_048	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-14T00:15:57Z	80.07725	2553	3727	805	0	0.21599141	0.0054633664	54	65	610	3727	0	0	0	0	0	6	7	8	11	32	6	8	11	14	32	2225.31969884	3152.38698824	4309.651308240001	5873.6164353	25610.188605900003	2	15	43	197	1127	4	8	16	31	191	0	0	2	10	121	0	0	1	3	10	394	218
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV__10_20_30_60K_60K_066	Orbitrap Fusion Lumos	FSN20473	ProteomeDiscoverer:Xtract	2018-08-15T07:19:44Z	80.06041	2244	2873	1194	0	0.41559345	0.021423126	160	415	615	2873	0	0	0	0	0	6	6	8	11	32	6	8	10	13	32	2128.84631237	3252.1675570700004	4447.174852949999	6352.556584710001	25609.251705900002	5	47	234	791	4116	4	10	28	58	489	0	1	5	17	219	0	1	2	3	12	750	405
16mar2019_RVG262_APA_CD3_cyto_PLRPS_FAIMS_HH_m10	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2019-03-16T09:09:33Z	80.915436	588	1108	417	0	0.3763538	0.0008762221	9	13	372	1108	0	0	0	0	0	1	1	2	7	10	1	4	8	10	28	751.5067635300001	5016.92490824	9161.05719177	13485.57564177	38813.613534710006	10	39	138	698	3080	4	7	13	32	215	0	0	2	6	155	0	0	1	3	15	181	115
16mar2019_RVG262_APA_CD3_cyto_PLRPS_FAIMS_HH_m20	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2019-03-16T10:43:30Z	80.60856	646	1170	669	0	0.57179487	0.0025061984	24	43	473	1170	0	0	0	0	0	1	1	5	8	10	1	7	9	10	25	751.5059035300001	8559.596535300001	10429.14058824	11720.75493177	24652.98000706	10	65	335	1024	3263	4	13	31	67	291	0	2	8	23	209	0	1	3	6	26	481	367
16mar2019_RVG262_APA_CD3_cyto_PLRPS_FAIMS_HH_p10	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2019-03-16T06:01:43Z	81.01309	584	1114	419	0	0.3761221	0.000673739	9	12	386	1114	0	0	0	0	0	1	1	2	7	10	1	4	8	10	37	751.50560353	5672.42612118	10057.34910177	13779.533976480001	36619.78346824	9	43	173	706	3241	4	7	14	31	221	0	0	2	6	154	0	0	1	2	12	171	106
